day,meal_type,name,serving_size,calories,total_fat,total_carbohydrate,protein,category
Thursday,Lunch,Rainbow Sprinkles,Ounce,140, 7, 21, 0,Ice Cream
Thursday,Lunch,Vanilla Soft Serve Ice Cream Mix,Cup,360, 13, 49, 8,Ice Cream
Thursday,Lunch,Jalapeno Monterey Jack Cheese Slice,Slice,60, 5, 0, 4,Cheese
Thursday,Lunch,Provolone Cheese Slice,Slice,70, 6, 0, 5,Cheese
Thursday,Lunch,Sliced 0.75z Mild Cheddar Cheese,Slice,80, 7, 0, 5,Cheese
Thursday,Lunch,Cooked & Crumbled Bacon,Ounce,160, 13, 0, 11,Miscellaneous
Thursday,Lunch,"Diced 3/8"" Bacon",1 Tbsp,60, 4.5, 0, 5,Toppings
Thursday,Lunch,Grilled Chicken Breast Strip Fajita,Ounce,35, 1.5, < 1, 6,Entrees
Thursday,Lunch,Low Sodium Smoked Ham Slices,Ounce,30, 1, 0, 5,Miscellaneous
Thursday,Lunch,Oven Roasted Sliced Chicken,Ounce,null,null,null,null,Toppings
Thursday,Lunch,Smoked Sliced Genoa Salami,Ounce,110, 9, 1, 6,Toppings
Thursday,Lunch,Smoked Tempeh,Ounce,null,null,null,null,Miscellaneous
Thursday,Lunch,Tuna Salad,1z Portion,80, 7, < 1, 4,Salad
Thursday,Lunch,Chicago-Style Hot Giardiniera,Fluid Oz,120, 12, 0, 0,Miscellaneous
Thursday,Lunch,Cucumber Slices,.25 cup,0, 0, < 1, 0,Miscellaneous
Thursday,Lunch,Flat Leaf Spinach,Ounce,5, 0, 1, < 1,Miscellaneous
Thursday,Lunch,Hamburger Sliced Dill Pickle Chip,Slice,0, 0, 0, 0,Snack
Thursday,Lunch,Mild Banana Pepper Ring,Ounce,5, 0, 1, 0,Fruit
Thursday,Lunch,Shredded Iceberg Lettuce,Ounce,0, 0, < 1, 0,Miscellaneous
Thursday,Lunch,Sliced Jalapeno Peppers,Tablespoon,0, 0, 0, 0,Toppings
Thursday,Lunch,Sliced Red Onion,Ounce,10, 0, 3, 0,Toppings
Thursday,Lunch,Tomatoes Sliced 1/4-inch,Pound,80, 1, 18, 4,Toppings
Thursday,Lunch,Aged Balsamic Vinegar,Fluid Oz,40, 0, 9, 0,Toppings
Thursday,Lunch,Black Pepper Grinder,Teaspoon,5, 0, 1, 0,Miscellaneous
Thursday,Lunch,Buttermilk Ranch Dressing,Ounce,130, 14, 1, 0,Toppings
Thursday,Lunch,Chipotle Ranch Dressing,Fluid Oz,150, 16, 1, 0,Snack
Thursday,Lunch,Garlic Mayonnaise,1/2 oz,100, 10, 1, 0,Toppings
Thursday,Lunch,Grinder Sea Salt,Gram,0, 0, 0, 0,Miscellaneous
Thursday,Lunch,Heavy Duty Mayonnaise,Tablespoon,100, 11, 1, 0,Toppings
Thursday,Lunch,Mediterranean Extra Virgin Olive Oil,1 tbsp,120, 14, 0, 0,Miscellaneous
Thursday,Lunch,Plant Based Chipotle Ranch Dressing,2z Portion,180, 20, 7, 0,Snack
Thursday,Lunch,RedHot Buffalo Wing Sauce,Fluid Oz,0, 0, 0, 0,Toppings
Thursday,Lunch,Vegan Mayonnaise,1 tbs,60, 7, < 1, 0,Toppings
Thursday,Lunch,Vinegar Red Wine,Fluid Oz,0, 0, 0, 0,Miscellaneous
Thursday,Lunch,Yellow Mustard,1 tsp,0, 0, 0, 0,Toppings
Thursday,Lunch,Apple Gala,Apples,90, 0, 25, 0,Fruit
Thursday,Lunch,Bananas,Banana,190, 0, 46, 2,Fruit
Thursday,Lunch,Fresh Kiwi,Kiwi,60, 0, 15, 1,Fruit
Thursday,Lunch,Oranges,Orange,100, 0, 24, 2,Fruit
Thursday,Lunch,Pears,Each,null,null,null,null,Fruit
Thursday,Lunch,American,Slice,70, 6, < 1, 3,Miscellaneous
Thursday,Lunch,Angus Beef Frank,Frank,170, 16, 1, 6,Entrees
Thursday,Lunch,Black Bean Burger,Patty,170, 5, 26, 15,Miscellaneous
Thursday,Lunch,Breaded Onion Tangler,3z portion,270, 17, 27, 3,Miscellaneous
Thursday,Lunch,Buns Hot Dog Bulk,Each,120, 1.5, 21, 4,Entrees
Thursday,Lunch,Fried Eggs,Eggs,90, 7, 0, 8,Miscellaneous
Thursday,Lunch,Hamburger Bun,Buns,null,null,null,null,Entrees
Thursday,Lunch,Hamburger Sliced Dill Pickle Chip,Slice,0, 0, 0, 0,Snack
Thursday,Lunch,Heavy Duty Mayonnaise,Tablespoon,100, 11, 1, 0,Toppings
Thursday,Lunch,Homestyle Breaded Chicken Breast Fritter,Patty,230, 14, 13, 12,Entrees
Thursday,Lunch,Natural Low Sodium Ketchup,Ounce,5, 0, 1, 0,Toppings
Thursday,Lunch,Regular Cut Potato Fries,3z,110, 3.5, 20, 1,Sides
Thursday,Lunch,Sliced Red Onion,Ounce,10, 0, 3, 0,Toppings
Thursday,Lunch,Smash Burger,Burgers,290, 23, 1, 19,Miscellaneous
Thursday,Lunch,Spicy Brown Mustard,Ounce,30, 0, 0, 0,Toppings
Thursday,Lunch,Tomatoes,Ounce,5, 0, 1, 0,Miscellaneous
Thursday,Lunch,Yellow Mustard,1 tsp,0, 0, 0, 0,Toppings
Thursday,Lunch,American Cheese Slice,Slice,50, 4.5, 1, 2,Cheese
Thursday,Lunch,Jalapeno Monterey Jack Cheese Slice,Slice,60, 5, 0, 4,Cheese
Thursday,Lunch,"Multigrain Bread 5/8"" Slice",Slice,null,null,null,null,Miscellaneous
Thursday,Lunch,Sliced 0.75z Mild Cheddar Cheese,Slice,80, 7, 0, 5,Cheese
Thursday,Lunch,Sourdough Bread Slice,Slices,100, 1, 20, 3,Miscellaneous
Thursday,Lunch,Baked Sweet Potato,Potatoes,120, 1.5, 26, 2,Sides
Thursday,Lunch,Cajun Buttered French Baguette,8 piece cut,130, 6, 16, 2,Miscellaneous
Thursday,Lunch,Casablanca Stew,5z Portion,70, 1.5, 43, 2,Miscellaneous
Thursday,Lunch,Corn,4z Portion,90, 1, 19, 2,Miscellaneous
Thursday,Lunch,Garden Herb Chicken Breast,3.25z Tender,80, 0, 0, 19,Entrees
Thursday,Lunch,Sauteed Spinach with Garlic,3z Portion,130, 13, 3, 2,Toppings
Thursday,Lunch,Steamed Brown Rice,4z Portion,150, 1.5, 31, 3,Sides
Thursday,Lunch,"10"" Flour Tortilla",Tortilla,170, 4.5, 29, 4,Tortilla
Thursday,Lunch,Egg White Liquid,Ounce,15, 0, 0, 3,Miscellaneous
Thursday,Lunch,Large Fresh Eggs,Eggs,100, 7, 0, 8,Miscellaneous
Thursday,Lunch,Zero Egg Plant Based Egg Liquid,Ounce,25, 1.5, 1, 2,Miscellaneous
Thursday,Lunch,Daiya Vegan Shredded Mozzarella Cheese,Ounce,80, 5, 8, 0,Cheese
Thursday,Lunch,Shredded Mild Cheddar Cheese,Ounce,110, 9, 1, 6,Cheese
Thursday,Lunch,Shredded Part-Skim Mozzarella Cheese,1z Portion,80, 6, 1, 6,Cheese
Thursday,Lunch,Cooked Sausage Crumble,1z Portion,120, 12, 0, 3,Sides
Thursday,Lunch,"Diced 3/8"" Bacon",1 Tbsp,60, 4.5, 0, 5,Toppings
Thursday,Lunch,Diced Green Peppers,Ounce,5, 0, 1, 0,Toppings
Thursday,Lunch,Diced Onions,Ounce,10, 0, 2, 0,Toppings
Thursday,Lunch,Diced Tomatoes,Ounce,0, 0, 1, 0,Toppings
Thursday,Lunch,Sliced Mushrooms,Tablespoon,0, 0, 0, 0,Toppings
Thursday,Lunch,Spinach,Ounce,5, 0, 1, < 1,Miscellaneous
Thursday,Lunch,"Water-Added Ham Diced 1/4""",Ounce,35, 1.5, 1, 5,Toppings
Thursday,Lunch,Broccoli Florets,Ounce,10, 0, 1, < 1,Sides
Thursday,Lunch,Sauteed Sliced Mushrooms,1z Portion,15, 1, < 1, < 1,Toppings
Thursday,Lunch,Tomato Cherry Red Halves,2 Halves,0, 0, < 1, 0,Miscellaneous
Thursday,Lunch,Chunk Italian Sausage,Ounce,90, 8, 1, 4,Sides
Thursday,Lunch,Grilled Chicken Breast Strip Fajita,Ounce,35, 1.5, < 1, 6,Entrees
Thursday,Lunch,Shrimp,1 Shrimp,5, 0, 0, 1,Entrees
Thursday,Lunch,Elbow Macaroni Pasta,4z Portion,220, 5, 36, 6,Entrees
Thursday,Lunch,Penne Pasta,3z Portion,170, 4.5, 27, 5,Entrees
Thursday,Lunch,Tri-Color Tortellini,4z Portion,280, 8, 40, 11,Miscellaneous
Thursday,Lunch,Alfredo Sauce,Ounce,70, 6, 2, 1,Toppings
Thursday,Lunch,Basil Pesto Sauce,1/4 Cup,320, 34, 2, 3,Toppings
Thursday,Lunch,Diavolo Sauce,2 Flz Portion,90, 8, 5, < 1,Toppings
Thursday,Lunch,Marinara Sauce,Ounce,15, 0.5, 2, 0,Toppings
Thursday,Lunch,Balsamic Vinegar,Teaspoon,0, 0, < 1, 0,Toppings
Thursday,Lunch,Basil,Ounce,0, 0, 0, 0,Miscellaneous
Thursday,Lunch,Garlic Minced Prep,Ounce,35, 0, 7, 0,Toppings
Thursday,Lunch,Grated Parmesan Cheese,Tablespoon,30, 2.5, 0, 3,Cheese
Thursday,Lunch,Mediterranean Extra Virgin Olive Oil,1 tbsp,120, 14, 0, 0,Miscellaneous
Thursday,Lunch,Parsley Ital Fresh Clnd,Tablespoon,0, 0, 0, 0,Miscellaneous
Thursday,Lunch,Pepper Red Crushed,Teaspoon,0, 0, 0, 0,Miscellaneous
Thursday,Lunch,Shallots Minced Prep,Ounce,15, 0, 5, 0,Miscellaneous
Thursday,Lunch,Cheese Pizza,Piece -U,140, 5, 18, 6,Cheese
Thursday,Lunch,Pepperoni Pizza,Piece -U,160, 8, 18, 7,Entrees
Thursday,Lunch,Supreme Pizza,16-Cut Slice,170, 8, 18, 8,Entrees
Thursday,Lunch,Baked Sweet Potato,Potatoes,120, 1.5, 26, 2,Sides
Thursday,Lunch,Classic Vegan Kimchi,Ounce,10, 0, 3, 0,Miscellaneous
Thursday,Lunch,Firm Tofu,1/4 cup,60, 3, 2, 6,Miscellaneous
Thursday,Lunch,Flax Seed,Ounce,150, 12, 8, 5,Toppings
Thursday,Lunch,High Protein Grain BleND,3z portion,190,null,null,null,Miscellaneous
Thursday,Lunch,Marinated Quarter Artichoke Heart,Ounce,15, 1, 2, < 1,Miscellaneous
Thursday,Lunch,Marinated Tofu,4z Portion,110, 5, 4, 11,Miscellaneous
Thursday,Lunch,Nutritional Yeast,Gram,null,null,null,null,Miscellaneous
Thursday,Lunch,Organic Black Chia Seed,Ounce,140, 9, 12, 5,Toppings
Thursday,Lunch,Roasted & Salted Sunflower Seeds,1 Tablespoon,90, 7, 3, 3,Toppings
Thursday,Lunch,Salt & Peppercorn Roasted Cauliflower,Ounce,0, 0, 0, 0,Miscellaneous
Thursday,Lunch,Shredded Kale,Ounce,15, 0, 2, 1,Miscellaneous
Thursday,Lunch,Sliced Almonds,Tablespoon,90, 8, 3, 3,Toppings
Thursday,Lunch,Walnuts Halves & Pieces,Tablespoon,50, 5, 1, 1,Miscellaneous
Thursday,Lunch,"10"" Flour Tortilla",Tortilla,170, 4.5, 29, 4,Tortilla
Thursday,Lunch,Chicken Taco Meat,2z Portion,140, 2, 1, 29,Entrees
Thursday,Lunch,Chipotle Ranch Dressing,Fluid Oz,150, 16, 1, 0,Snack
Thursday,Lunch,Flame-Roasted Corn & Peppers,4z Portion,160, 5, 23, 6,Miscellaneous
Thursday,Lunch,Grilled Steak Strips,2z Portion,120, 6, 0, 14,Miscellaneous
Thursday,Lunch,House-made Guacamole,3z Portion,100, 9, 6, 1,Sides
Thursday,Lunch,Mexican Rice,Ounce,80, 0, 17, 2,Sides
Thursday,Lunch,Pico de Gallo,2z Portion,10, 0, 2, < 1,Miscellaneous
Thursday,Lunch,Queso Rico Chihuahua Cheese,Ounce,100, 8, 1, 7,Cheese
Thursday,Lunch,Sliced Jalapeno Peppers,Tablespoon,0, 0, 0, 0,Toppings
Thursday,Lunch,Sour Cream 5lb,2 Tbsp,60, 5, 2, 1,Toppings
Thursday,Lunch,Vegan Refried Beans,1.6z Portion,100, 1, 16, 6,Sides
Thursday,Lunch,Black Beans,Ounce,25, 0, 5, 2,Sides
Thursday,Lunch,Carrots,Tablespoon,0, 0, 0, 0,Sides
Thursday,Lunch,Chopped Eggs,.5z Portion,25, 1.5, 0, 2,Miscellaneous
Thursday,Lunch,Classic Edamame,Tablespoon,15, 0.5, 1, 1,Miscellaneous
Thursday,Lunch,Crispy Fried French Onion,Ounce,160, 12, 16, 0,Miscellaneous
Thursday,Lunch,Cucumber Slices,Slices,0, 0, 0, 0,Miscellaneous
Thursday,Lunch,Diced Tomatoes,Ounce,0, 0, 1, 0,Toppings
Thursday,Lunch,Feta Cheese Crumbles,Ounce,5, 0.5, 0, 0,Cheese
Thursday,Lunch,Iceberg Salad Mix,1 cup portion,5, 0, 1, 0,Salad
Thursday,Lunch,Large Seasoned Crouton,Ounce,120, 4, 20, 4,Miscellaneous
Thursday,Lunch,Locally Grown Salad Greens,Ounce,0, 0, < 1, 0,Salad
Thursday,Lunch,Low Sodium Garbanzo Beans,Ounce,30, 0, 5, 1,Sides
Thursday,Lunch,Mini Marshmallows,Ounce,90, 0, 23, < 1,Miscellaneous
Thursday,Lunch,Shredded Mild Cheddar Cheese,Ounce,110, 9, 1, 6,Cheese
Thursday,Lunch,Sliced Mushrooms,Tablespoon,0, 0, 0, 0,Toppings
Thursday,Lunch,Sliced Red Onion,Ounce,10, 0, 3, 0,Toppings
Thursday,Lunch,Spiced Pumpkin Seeds,Tablespoon,45, 3, 3, 1,Toppings
Thursday,Lunch,Spinach,Ounce,5, 0, 1, < 1,Miscellaneous
Thursday,Lunch,Tri Color Peppers,Portion,25, 1.5, 2, 0,Miscellaneous
Thursday,Lunch,Tuna,1/4 Cup,35, 0, 0, 8,Miscellaneous
Thursday,Lunch,Balsamic Vinaigrette Dressing in Bottle,Ounce,60, 4.5, 5, 0,Toppings
Thursday,Lunch,Buttermilk Ranch Dressing,Ounce,130, 14, 1, 0,Toppings
Thursday,Lunch,Country French Dressing,Ounce,120, 11, 6, 0,Toppings
Thursday,Lunch,Creamy Caesar Dressing,Fluid Oz,140, 15, < 1, < 1,Toppings
Thursday,Lunch,Fat Free Raspberry Vinaigrette Dressing,Fluid Oz,35, 0, 8, 0,Toppings
Thursday,Lunch,Lite Ranch Dressing,Ounce,70, 7, < 1, < 1,Toppings
Thursday,Lunch,Plant Based Ranch Dressing,2z Portion,210, 22, 6, 0,Toppings
Thursday,Lunch,Creamy Tomato Soup,6 Flz,90, 1.5, 16, 3,Toppings
Thursday,Lunch,"White Pullman Bread 0.5"" Slice",Slices,60, 0.5, 12, 2,Miscellaneous
Thursday,Lunch,"100% Whole Wheat Bread 1/2"" Slice",Slice,70, 0.5, 13, 4,Miscellaneous
Thursday,Lunch,Avocado Pulp Fresh,Ounce,70, 6, 4, < 1,Toppings
Thursday,Lunch,Cream Cheese,Ounce,90, 9, 2, 2,Cheese
Thursday,Lunch,Jif Peanut Butter PC,0.75z,120, 10, 5, 4,Toppings
Thursday,Lunch,Nutella Chocolate Hazelnut Spread,Ounce,150, 9, 18, 1,Toppings
Thursday,Lunch,Plain Bagel,Bagel,320, 1, 65, 11,Entrees
Thursday,Lunch,Sliced Tomatoes,Ounce,0, 0, 1, 0,Toppings
Thursday,Lunch,Unsalted European-Style Butter Prints,Ounce,220, 24, 0, 0,Miscellaneous
Thursday,Lunch,"White Pullman Bread 0.5"" Slice",Slices,60, 0.5, 12, 2,Miscellaneous
Thursday,Lunch,Whole Wheat Bagel,Bagel,320, 1.5, 65, 11,Entrees
Thursday,Lunch,Baby Carrots,3 Carrots,10, 0, 2, 0,Sides
Thursday,Lunch,Celery Sticks,Ounce,0, 0, < 1, 0,Miscellaneous
Thursday,Lunch,Classic Quinoa & Lentil Salad,3z Portion,200, 9, 21, 6,Salad
Thursday,Lunch,Daiya Vegan Shredded Mozzarella Cheese,Ounce,80, 5, 8, 0,Cheese
Thursday,Lunch,Fresh Avocado,Ounce,45, 4.5, 2, 0,Toppings
Thursday,Lunch,Hummus with Tahini,1z Portion,70, 5, 4, 2,Snack
Thursday,Lunch,Kalamata Olive Hummus,1z Portion,70, 6, 4, 2,Snack
Thursday,Lunch,Raw Mediterranean Pita Chips,1 oz portion,70, 0.5, 13, 2,Snack
Thursday,Lunch,Roasted Garlic Hummus,1z Portion,70, 5, 4, 2,Snack
Thursday,Lunch,Roasted Red Pepper Hummus,1z Portion,60, 4, 4, 2,Snack
Thursday,Lunch,Blueberry Yogurt,Ounce,20, 0, 4, < 1,Snack
Thursday,Lunch,Nature Valley Toasted Granola Oat,Ounce,130, 4.5, 20, 2,Miscellaneous
Thursday,Lunch,Plain Greek Yogurt,Ounce,15, 0, 1, 3,Snack
Thursday,Lunch,Small Curd Cottage Cheese,1/2 Cup,100, 5, 5, 11,Cheese
Thursday,Lunch,Strawberry Yogurt,Ounce,20, 0, 4, < 1,Snack
Thursday,Lunch,Vanilla Yogurt,Ounce,20, 0, 4, < 1,Snack
Thursday,Dinner,2% Chocolate Milk BIB,1 Cup,170, 5, 24, 8,Drinks
Thursday,Dinner,Diced Red Onion,Ounce,10, 0, 3, 0,Toppings
Thursday,Dinner,Diced Tomatoes,Ounce,0, 0, 1, 0,Toppings
Thursday,Dinner,Hickory Smoked Diced Bacon,Ounce,140, 12, 0, 8,Toppings
Thursday,Dinner,Iceberg Salad Mix,1 cup portion,5, 0, 1, 0,Salad
Thursday,Dinner,Large Seasoned Crouton,Ounce,120, 4, 20, 4,Miscellaneous
Thursday,Dinner,2% Chocolate Milk BIB,1 Cup,170, 5, 24, 8,Drinks
Thursday,Dinner,2% Milk BIB,8 flz,120, 5, 11, 8,Drinks
Thursday,Dinner,Apple Juice 6:1 Concentrate,1/2 hall glass,10, 0, 3, 0,Drinks
Thursday,Dinner,Cherry Coke,1 dining hall glass,null,null,null,null,Drinks
Thursday,Dinner,Coke Classic,1 dining hall glass,null,null,null,null,Drinks
Thursday,Dinner,Coke Zero,8flz,null,null,null,null,Drinks
Thursday,Dinner,Cranberry Juice 4.7:1 Concentrate,1/2 hall glass,70, 0, 19, 0,Drinks
Thursday,Dinner,Diet Coke,1 dining hall glass,null,null,null,null,Drinks
Thursday,Dinner,Diet Sprite,Fluid Oz,0, 0, 0, 0,Drinks
Thursday,Dinner,Milk Soy Vanilla Aseptic Silk,8z,null,null,null,null,Drinks
Thursday,Dinner,Orange Juice 5:1 Concentrate,1/2 hall glass,15, 0, 3, 0,Drinks
Thursday,Dinner,Original Style Lemonade,1 dining hall glass,null,null,null,null,Drinks
Thursday,Dinner,Original Unsweetened Almond Milk,6z Portion,60, 2, 11, < 1,Drinks
Thursday,Dinner,Pibb Xtra,1 dining hall glass,null,null,null,null,Drinks
Thursday,Dinner,Powerade Mountain Blast,1 dining hall glass,null,null,null,null,Drinks
Thursday,Dinner,Root Beer,1 dining hall glass,null,null,null,null,Drinks
Thursday,Dinner,Skim Milk BIB,8 flz,80, 0, 11, 8,Drinks
Thursday,Dinner,Sprite,1 dining hall glass,null,null,null,null,Drinks
Thursday,Dinner,Unsweetened Vanilla Almond Milk,6z Portion,20, 1.5, < 1, < 1,Drinks
Thursday,Dinner,Brewed coffee,6z Portion,0, 0, 0, 0,Miscellaneous
Thursday,Dinner,Coffeemate Original,Fluid Oz,30, 3, 0, 0,Drinks
Thursday,Dinner,Creamer French Vanilla Coffeemate 1.5L,Fluid Oz,60, 3.5, 8, 0,Toppings
Thursday,Dinner,ecoStick Sugar Substitute Blue Pc,Stick,0, 0, 0, 0,Toppings
Thursday,Dinner,ecoStick Sugar Substitute Pink Pc,Stick,0, 0, 1, 0,Toppings
Thursday,Dinner,ecoStick Sugar Substitute Yellow Pc,Stick,0, 0, 1, 0,Toppings
Thursday,Dinner,Extra Lite Amber Honey,Ounce,80, 0, 23, 0,Toppings
Thursday,Dinner,Green Tea Bag,Tea Bag,0, 0, 0, 0,Drinks
Thursday,Dinner,Hazelnut Coffee Creamer,Fluid Oz,10, 0, 2, 0,Toppings
Thursday,Dinner,Lipton Black Tea Bag,Tea Bag,0, 0, 0, 0,Drinks
Thursday,Dinner,Lipton Tea Decaf,Tea Bag,null,null,null,null,Drinks
Thursday,Dinner,Garlic & Herb Roasted Turkey Breast,4z Portion,180, 7, 3, 26,Toppings
Thursday,Dinner,Steamed Brown Rice,4z Portion,150, 1.5, 31, 3,Sides
Thursday,Dinner,Steamed Long Grain Rice,4z Portion,530, 0, 115, 10,Sides
Thursday,Dinner,Steamed Vegetable Pot Sticker,Pot Sticker,30, 0, 7, 1,Miscellaneous
Thursday,Dinner,Vegetable Egg Rolls,2 Egg Rolls,230, 0, 37, 7,Miscellaneous
Thursday,Dinner,Chicken for Stirfry,1z Portion,50, 3.5, 0, 4,Entrees
Thursday,Dinner,Firm Tofu,1/4 cup,60, 3, 2, 6,Miscellaneous
Thursday,Dinner,Homestyle Breaded Chicken Breast Chunk,4 pcs,260, 15, 16, 15,Entrees
Thursday,Dinner,Plant Based Chick'n Poppers,1ct,null,null,null,null,Miscellaneous
Thursday,Dinner,Shrimp,1 Shrimp,5, 0, 0, 1,Entrees
Thursday,Dinner,Steamed Brown Rice,4z Portion,150, 1.5, 31, 3,Sides
Thursday,Dinner,Steamed Long Grain Rice,4z Portion,530, 0, 115, 10,Sides
Thursday,Dinner,Szechuan Sauce,Ounce,120, 12, < 1, 2,Toppings
Thursday,Dinner,Velveted Beef,1z Portion,40, 1.5, 0, 6,Entrees
Thursday,Dinner,Yaki Soba Noodles,3z Portion,230, 2.5, 44, 9,Entrees
Thursday,Dinner,Orange Ginger Sauce,2 tbs,60, 0, 15, 0,Toppings
Thursday,Dinner,Sauce General Tso Premium,1Tbsp,30, 0, 8, 0,Toppings
Thursday,Dinner,Soy Sauce,Ounce,20, 0, 0, 4,Toppings
Thursday,Dinner,Sriracha Sauce,Teaspoon,0, 0, 0, 0,Toppings
Thursday,Dinner,Sweet & Sour Sauce,Fluid Oz,30, 0, 8, 0,Toppings
Thursday,Dinner,Teriyaki Glaze,2 tbs,50, 0, 12, 2,Miscellaneous
Thursday,Dinner,Bamboo Shoots,Ounce,0, 0, 0, 0,Miscellaneous
Thursday,Dinner,Bean Sprouts,Ounce,10, 0, 2, < 1,Miscellaneous
Thursday,Dinner,Broccoli Florets,Ounce,10, 0, 1, < 1,Sides
Thursday,Dinner,Cabbage Napa Shredded Thin,Ounce,0, 0, < 1, 0,Miscellaneous
Thursday,Dinner,Carrots,Tablespoon,0, 0, 0, 0,Sides
Thursday,Dinner,Celery,Tablespoon,0, 0, 0, 0,Miscellaneous
Thursday,Dinner,Ginger Garlic,1z Portion,30, 0, 6, 0,Toppings
Thursday,Dinner,Onion Sliced,Ounce,15, 0.5, 3, 0,Toppings
Thursday,Dinner,Sliced Mushrooms,Tablespoon,0, 0, 0, 0,Toppings
Thursday,Dinner,Snow Pea Pods,Ounce,10, 0, 0, < 1,Miscellaneous
Thursday,Dinner,Tri Color Peppers,Portion,25, 1.5, 2, 0,Miscellaneous
Thursday,Dinner,Water Chestnut Sliced,Ounce,15, 0, 3, 0,Toppings
Thursday,Dinner,Captain Crunch Wildberries,Cup,180, 2.5, 39, 2,Cereal
Thursday,Dinner,Cheerios,Cup,110, 2, 22, 4,Cereal
Thursday,Dinner,Cinnamon Toast Crunch,Cup,210, 5, 40, 2,Cereal
Thursday,Dinner,Frosted Flakes,Cup,320, 0, 67, 13,Cereal
Thursday,Dinner,Rice Chex Cereal,Cup,180, 1, 40, 3,Cereal
Thursday,Dinner,Special K with Red Berries,Cup,360, 1, 78, 16,Miscellaneous
Thursday,Dinner,French Rolls,"6"" Portion",null,null,null,null,Miscellaneous
Thursday,Dinner,"Honey Wheat Tortilla 12""",Tortilla,300, 8, 53, 7,Tortilla
Thursday,Dinner,Kettle Chips,Ounce,160, 9, 15, 2,Snack
Thursday,Dinner,"Multigrain Bread 5/8"" Slice",Slice,null,null,null,null,Miscellaneous
Thursday,Dinner,Sourdough Bread Slice,Slices,100, 1, 20, 3,Miscellaneous
Thursday,Dinner,"Spinach Tortilla 12""",Tortilla,300, 8, 53, 7,Tortilla
Thursday,Dinner,"Sundried Tomato Basil Tortilla 12""",Tortillas,310, 8, 53, 7,Tortilla
Thursday,Dinner,Telera Roll,3.5z,300, 4, 56, 9,Miscellaneous
Thursday,Dinner,Caramel Topping,Ounce,80, 0, 18, 0,Miscellaneous
Thursday,Dinner,Chocolate Soft Serve Ice Cream Mix,Cup,340, 12, 52, 8,Ice Cream
Thursday,Dinner,Cone Cake Jacketed,Cone,null,null,null,null,Miscellaneous
Thursday,Dinner,Dole Whip Pineapple,1 Serving,110, 0.5, 26, 0,Ice Cream
Thursday,Dinner,Dole Whip Strawberry,1 Serving,110, 0, 26, 0,Ice Cream
Thursday,Dinner,Dutch Chocolate Syrup,Ounce,70, 0, 16, < 1,Miscellaneous
Thursday,Dinner,Mini Semi-Sweet Choc Chips,Ounce,130, 8, 19, 2,Snack
Thursday,Dinner,Oreo Cookie Topping,Ounce,140, 5, 21, 1,Cookie
Thursday,Dinner,Rainbow Sprinkles,Ounce,140, 7, 21, 0,Ice Cream
Thursday,Dinner,Vanilla Soft Serve Ice Cream Mix,Cup,360, 13, 49, 8,Ice Cream
Thursday,Dinner,Jalapeno Monterey Jack Cheese Slice,Slice,60, 5, 0, 4,Cheese
Thursday,Dinner,Provolone Cheese Slice,Slice,70, 6, 0, 5,Cheese
Thursday,Dinner,Sliced 0.75z Mild Cheddar Cheese,Slice,80, 7, 0, 5,Cheese
Thursday,Dinner,Cooked & Crumbled Bacon,Ounce,160, 13, 0, 11,Miscellaneous
Thursday,Dinner,"Diced 3/8"" Bacon",1 Tbsp,60, 4.5, 0, 5,Toppings
Thursday,Dinner,Grilled Chicken Breast Strip Fajita,Ounce,35, 1.5, < 1, 6,Entrees
Thursday,Dinner,Low Sodium Smoked Ham Slices,Ounce,30, 1, 0, 5,Miscellaneous
Thursday,Dinner,Oven Roasted Sliced Chicken,Ounce,null,null,null,null,Toppings
Thursday,Dinner,Smoked Sliced Genoa Salami,Ounce,110, 9, 1, 6,Toppings
Thursday,Dinner,Smoked Tempeh,Ounce,null,null,null,null,Miscellaneous
Thursday,Dinner,Tuna Salad,1z Portion,80, 7, < 1, 4,Salad
Thursday,Dinner,Chicago-Style Hot Giardiniera,Fluid Oz,120, 12, 0, 0,Miscellaneous
Thursday,Dinner,Cucumber Slices,.25 cup,0, 0, < 1, 0,Miscellaneous
Thursday,Dinner,Flat Leaf Spinach,Ounce,5, 0, 1, < 1,Miscellaneous
Thursday,Dinner,Hamburger Sliced Dill Pickle Chip,Slice,0, 0, 0, 0,Snack
Thursday,Dinner,Mild Banana Pepper Ring,Ounce,5, 0, 1, 0,Fruit
Thursday,Dinner,Shredded Iceberg Lettuce,Ounce,0, 0, < 1, 0,Miscellaneous
Thursday,Dinner,Sliced Jalapeno Peppers,Tablespoon,0, 0, 0, 0,Toppings
Thursday,Dinner,Sliced Red Onion,Ounce,10, 0, 3, 0,Toppings
Thursday,Dinner,Tomatoes Sliced 1/4-inch,Pound,80, 1, 18, 4,Toppings
Thursday,Dinner,Aged Balsamic Vinegar,Fluid Oz,40, 0, 9, 0,Toppings
Thursday,Dinner,Black Pepper Grinder,Teaspoon,5, 0, 1, 0,Miscellaneous
Thursday,Dinner,Buttermilk Ranch Dressing,Ounce,130, 14, 1, 0,Toppings
Thursday,Dinner,Chipotle Ranch Dressing,Fluid Oz,150, 16, 1, 0,Snack
Thursday,Dinner,Garlic Mayonnaise,1/2 oz,100, 10, 1, 0,Toppings
